Player Name,xG Per Shot,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Win %,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,passing_ratio,conversion_ratio,Non-Penalty Goals,Successful Crosses,crossing_ratio,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,primary_position,secondary_position,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,pressures_90,turnovers_90,pressure_regains_90,box_cross_ratio,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,gsaa_ratio,left_foot_ratio,pressured_passing_ratio,passes_pressed_ratio,pass_length,s_pass_length,p_pass_length,ps_pass_length,ot_shots_faced_90,npot_psxg_faced_90,ot_shots_faced_ratio,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,positive_outcome_score,appearances,average_minutes,positive_outcome_90,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,dribble_ratio,sp_passes_into_box_90,penalty_conversion_ratio,pass_length_ratio,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,fhalf_counterpressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Shot OBV,Defensive Action OBV,Dribble & Carry OBV,obv_gk_90,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,statsbomb_id,Average Distance,HSR Distance,Sprinting Distance,Top 5 PSV-99,Count High Acceleration,Count of Runs in Behind,Runs in Behind Threat,runs_threat_per_match,HI Distance,age,team_name,competition_name,birth_date,Minutes
Antonio Martínez López,0.14063316125136155,0.4423338,3.145302,0.72583896,0.0,0.0,0.48389262,0.48389262,7.500336,7.9842286,0.24194631,0.0,0.24194631,0.40801203,0.0,0.40801203,0.5,0.48389262,1.6936243,0.24194631,0.48389262,,0.0,0.03333333333333333,0.0,0.5,2.9033558,13.548994,0.08771929824561403,0.17543859649122806,0.7368421052631579,3.6291947,0.06666666666666667,0.13333333333333333,0.8,0.46153846153846156,0.6666666666666666,0.15384615384615385,0.48389262,0.24194631,0.5,0.0,0.0,0.72583896,0.6070276,0.6070276,0.36498994,0.36498994,0.050344795,0.0,2.508935,2.508935,1.5085576,1.5085576,0.028190281,0.028190281,0.016950086,0.016950086,Right Centre Forward,Left Centre Forward,0.0,0.0,6.290604,11.129531,2.177517,2.177517,0.0,0.0,0.09016393442622951,1.2097316,0.72583896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,0.7333333333333333,0.2631578947368421,12.554977684690241,11.280881379780016,11.468631744384766,11.621420860290527,0.0,0.0,,0.0,0.0,0.03508772,0.15789473,0.0,0.11832061,9,41.331482,2.2501009,0.0,0.0,0.49267858,-0.00878593,3.871141,0.24194631,0.72583896,0.6666667,0.0,,0.8985186,1.0133224,0.06666667,-1.0863457,9.677853,0.875,4.5113626,0.0,1.4516779,0.48389262,0.0,0.0,0.0,17.918503,2.177517,0.0,3,66.30616,8.226174,1.4516779,0.73913044,1.0,66.84483,62.309135,2023-12-02T20:00,4.133148,0.18475622,0.0043183216,0.03972611,0.042923458,0.09778834,,0.96778524,3.6291947,0.47809952,0.0,0.0,2.6614094,13.065102,24257,3996.6,226.2,77.0,28.98,1.25,3.0,0.09,0.38,303.2,26.0,FC Porto,Primeira Liga,1997-06-30,372.0
Alexander Hartmann Bah,0.07683217525482178,0.032354597,0.4211074,0.70184565,0.0,0.14036912,1.1229529,0.9825839,1.4036913,2.3862753,2.3862753,1.8247987,4.211074,3.5319867,2.7698069,6.3017936,0.85,0.56147647,0.70184565,0.4211074,0.56147647,0.5,2.6670134,0.03278688524590164,1.2633221,0.6,1.6844296,50.532887,0.2,0.1372093023255814,0.6627906976744186,15.159865,0.17592592592592593,0.2222222222222222,0.6018518518518519,0.6666666666666666,0.786046511627907,0.3333333333333333,0.14036912,0.14036912,0.1111111111111111,0.0,1.9770803,0.0,0.9129095,0.84834146,0.89528507,0.830717,0.026944367,0.0,6.5036345,6.0436473,6.3780766,5.9180894,0.019356055,0.017987046,0.018982371,0.01761336,Right Back,Right Wing Back,1.6844296,4.9129195,7.5799327,12.352483,2.105537,2.9477518,0.0,0.0,0.00423728813559322,6.1762414,1.6844296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1282051282051282,0.5471698113207547,0.12325581395348838,19.198621457122094,18.044163449981507,14.275346755981445,15.92437744140625,0.0,0.0,,0.0,0.0,0.11162791,0.1372093,0.0,0.3218978,7,91.59523,6.190278,0.0,0.0,0.059298962,0.08107016,1.1229529,0.9825839,1.5440603,0.36363637,0.14036912,,0.9398677,1.115516,-0.2388767,-4.9232745,42.672215,0.94078946,3.3158557,0.75,2.6670134,0.28073823,0.0,0.0,0.0,17.295807,4.632181,0.70184565,7,43.488796,5.334027,1.8247987,0.4318182,0.68421054,41.61051,55.580482,2023-09-29T22:15,7.1240735,0.20858052,0.12615219,-0.010618023,0.051425256,0.04162112,,0.14036912,9.404732,0.024884937,0.0,0.0,3.7899663,15.440604,24547,10481.3,685.6,254.4,30.82,6.14,1.86,0.07,0.36,940.0,26.0,Benfica,Primeira Liga,1997-12-09,641.0
Nuno Miguel Gomes dos Santos,0.07134251083646502,0.11708696,1.6411949,1.172282,0.23445642,0.35168463,2.1101077,1.5239667,3.2823899,4.8063564,0.9378257,1.5239667,2.4617922,1.3108373,2.064762,3.3755994,0.7272727272727273,0.70336926,0.70336926,0.35168463,1.172282,0.5614035087719298,3.7513027,0.0,0.586141,0.6923076923076923,1.0550538,41.264328,0.1726315789473684,0.28,0.5473684210526316,16.763634,0.17482517482517482,0.3776223776223776,0.44755244755244755,0.35714285714285715,0.7726315789473684,0.07142857142857142,0.11722821,1.172282,0.3333333333333333,0.0,0.89385957,0.586141,0.6548555,0.49934778,0.44768056,0.30466926,0.16736397,0.23445642,5.58616,4.2596216,3.818881,2.5989418,0.014142178,0.010783852,0.009668053,0.0065795993,Left Wing Back,,1.4067385,5.86141,3.1651616,6.0958667,1.4067385,1.0550538,0.2777777777777778,0.015967898,0.012345679012345678,4.2202153,1.6411949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9699248120300752,0.6666666666666666,0.11368421052631579,20.37372532894737,19.776627958957764,18.336090087890625,18.467988967895508,0.0,0.0,,0.0,0.0,0.08,0.1663158,0.0,0.4005622,12,63.97778,6.682008,0.0,0.23445642,0.30041882,0.051265787,3.0479333,0.46891284,1.172282,0.6,0.586141,,0.97069275,1.0071934,-0.105964914,-2.0376353,36.69243,0.93290734,4.306273,0.25,1.4067385,0.23445642,0.0,0.0,0.11722821,8.778565,1.9928795,0.0,9,51.75117,3.0479333,1.0550538,0.5,0.75,50.538418,60.735737,2023-12-09T20:00,8.530371,0.14534418,0.10924627,-0.036332764,-0.020915093,0.093345776,,0.70336926,9.378256,0.072715916,0.0,0.0,5.275269,7.737061,24773,7236.8,434.0,126.9,29.22,4.17,2.17,0.06,0.35,560.9,28.0,Sporting CP,Primeira Liga,1995-02-13,768.0
Adrián Marín Gómez,0.03261733427643776,0.01598381,0.49004042,0.98008084,0.0,0.0,0.73506063,0.73506063,2.2051818,2.9402425,0.73506063,1.9601617,2.6952221,1.0343608,2.583559,3.6179197,0.6,0.24502021,0.73506063,0.49004042,0.49004042,0.391304347826087,2.2051818,0.075,2.2051818,0.7647058823529411,3.1852627,42.878536,0.33658536585365856,0.09268292682926829,0.5707317073170731,13.966151,0.2982456140350877,0.24561403508771928,0.45614035087719296,0.0,0.775609756097561,0.0,0.0,0.49004042,0.2857142857142857,0.0,3.1232946,0.24502021,0.52576536,0.52576536,0.50385135,0.50385135,0.06836824,0.0,2.1458042,2.1458042,2.0563667,2.0563667,0.011598942,0.011598942,0.011115495,0.011115495,Left Back,,2.2051818,5.6354647,3.9203234,8.085667,1.225101,2.2051818,0.3333333333333333,0.0,0.0060790273556231,5.1454244,0.73506063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9590163934426229,0.75,0.0975609756097561,19.59328077362805,18.333402429736637,11.980672836303711,12.01078987121582,0.0,0.0,,0.0,0.0,0.09268293,0.16585366,0.0,0.34370583,7,52.47381,5.953991,0.0,0.0,0.08435205,-0.08435205,1.4701213,0.24502021,0.49004042,0.5,0.0,,0.93569845,1.0025138,-0.025609756,-7.6126084,30.872545,0.96031743,2.8583481,0.33333334,2.6952221,0.0,0.0,0.0,0.0,11.421129,4.900404,0.73506063,3,55.584984,5.1454244,2.450202,0.6363636,0.90909094,43.234318,53.101166,2023-12-08T17:30,4.081296,0.21037741,0.16942208,-0.0315685,-0.0016354776,0.07415934,,0.49004042,12.25101,0.0,0.0,0.0,3.675303,9.555788,6935,5918.8,356.2,127.2,28.72,4.5,1.14,0.04,0.2,483.4,26.0,Sporting Braga,Primeira Liga,1997-01-09,367.0
Bruno Miguel Boialvo Gaspar,0.05021126270294189,0.030416729,0.605775,0.96924,0.121155,0.121155,2.1807902,1.6961701,2.0596352,3.755805,1.0903951,1.6961701,2.786565,1.3741837,1.8942375,3.268421,0.8181818181818182,0.24231,1.6961701,0.24231,0.121155,0.5789473684210527,2.6654103,0.013888888888888888,1.5750151,0.3333333333333333,1.0903951,38.89076,0.3031026252983294,0.13365155131264916,0.5632458233890215,13.569361,0.25892857142857145,0.16071428571428573,0.5803571428571429,0.2,0.7398568019093079,0.2,0.121155,1.21155,0.43478260869565216,0.0,1.8410492,0.24231,0.7363218,0.5878524,0.6161878,0.46771848,0.10991755,0.121155,6.0775185,4.852069,5.085946,3.8604965,0.015704183,0.012537646,0.013141979,0.009975444,Right Wing Back,Left Wing Back,1.93848,4.240425,4.3615804,9.20778,2.1807902,1.5750151,0.3333333333333333,0.0,0.006144393241167435,4.482735,1.5750151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08796296296296297,0.7608695652173914,0.10978520286396182,18.79597651588604,17.540598223286292,15.93156909942627,15.643561363220215,0.0,0.0,,0.0,0.0,0.124105014,0.19093078,0.0,0.40871236,9,82.538895,7.729689,0.0,0.0,0.1403343,0.10197573,1.5750151,0.48462,0.72693,0.33333334,0.48462,,0.93321025,0.9819222,0.021012763,-2.8644075,31.500303,0.9269231,4.1192904,0.71428573,1.5750151,0.24231,0.0,0.0,0.0,11.107087,3.513495,0.121155,9,52.772884,5.57313,1.5750151,0.6052632,1.0,45.021027,58.89317,2023-11-05T17:30,8.253889,0.31696352,0.26643816,-0.024714466,0.023226565,0.052013244,,0.24231,8.359695,0.016176466,0.0,0.0,4.3615804,11.994345,7152,8807.5,597.5,230.9,31.18,8.25,5.25,0.1,0.34,828.4,30.0,Vitória Guimarães,Primeira Liga,1993-04-21,743.0
Paulo André Rodrigues de Oliveira,,0.0,0.0,0.1785065,0.1785065,0.0,0.1785065,0.1785065,0.89253247,1.071039,1.7850649,3.0346103,4.819675,2.6383228,4.497556,7.135878,0.8333333333333334,0.0,1.7850649,0.357013,0.0,0.5,4.998182,0.015873015873015872,4.998182,0.5909090909090909,2.3205843,59.79967,0.25936599423631124,0.011527377521613832,0.729106628242075,4.819675,0.37037037037037035,0.037037037037037035,0.5925925925925926,,0.8414985590778098,,0.0,0.0,0.0,0.0,7.400377,0.1785065,0.6943536,0.6943536,0.6646376,0.6646376,0.029715953,0.1785065,3.8897946,3.8897946,3.7233248,3.7233248,0.01467847,0.01467847,0.014050283,0.014050283,Left Centre Back,Right Centre Back,5.5337014,9.460844,7.318766,10.1748705,0.357013,3.2131166,0.0,0.0,0.0,4.1056495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10622710622710622,0.5,0.05187319884726225,23.610244619056196,21.535932148972602,23.85802459716797,21.824113845825195,0.0,0.0,,0.0,0.0,0.04034582,0.063400574,0.0,0.17997871,5,100.83667,3.0167596,0.0,0.0,0.029715953,0.14879054,0.1785065,0.1785065,0.1785065,0.0,0.0,,0.9121435,0.9147494,-0.34149855,0.24778083,41.77052,0.99572647,4.2072444,0.71428573,1.9635714,0.1785065,0.0,0.0,0.0,15.077539,4.462662,0.357013,5,34.638123,2.499091,0.89253247,0.24561404,0.45454547,28.954403,36.671326,2023-12-08T17:30,5.6020374,0.15825734,0.111922875,,-0.0121461265,0.05848059,,0.357013,11.424416,0.0,0.0,0.0,2.142078,13.745,6708,10087.8,431.0,95.8,27.52,6.75,0.0,0.0,0.02,526.8,31.0,Sporting Braga,Primeira Liga,1992-01-08,504.0
Bruno Miguel Ponces Lourenço,0.09915947914123535,0.11833023,1.1933324,0.5114282,0.0,0.0,0.68190426,0.34095213,2.0457127,2.3866649,2.0457127,2.2161887,4.261902,1.8137362,2.2510834,4.06482,0.631578947368421,0.8523803,1.7047606,1.1933324,1.8752367,0.5,1.7047606,0.0,0.17047606,0.2,0.17047606,20.286652,0.17424242424242425,0.11363636363636363,0.7121212121212122,5.284758,0.16129032258064516,0.0967741935483871,0.7419354838709677,0.2857142857142857,0.6590909090909091,0.0,0.0,0.17047606,0.14285714285714285,0.0,0.06399967,0.5114282,0.4192475,0.2234239,0.13979651,0.11712137,0.07238491,0.0,2.4592748,1.3105881,0.820036,0.6870253,0.01463854,0.0078011197,0.004881167,0.0040894365,Right Midfielder,Right Wing,1.0228564,2.557141,13.297133,21.820936,4.4323773,3.9209495,0.0,0.039580453,0.019157088122605363,2.727617,1.1933324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9518072289156626,0.625,0.24242424242424243,19.327318596117426,17.750721197018677,18.09469223022461,18.305530548095703,0.0,0.0,,0.0,0.0,0.09090909,0.18939394,0.0,0.24062501,11,47.993942,2.6253314,0.0,0.34095213,0.23029558,-0.23029558,2.0457127,1.1933324,2.0457127,0.41666666,0.34095213,1.0,0.91842645,1.011652,-0.03409091,-1.2326263,24.889505,0.760274,4.86093,0.41666666,4.9438057,0.17047606,0.0,0.17047606,0.0,22.400019,5.62571,0.5114282,5,51.94632,11.25142,3.7504735,0.515625,0.7586207,51.04667,58.366463,2023-12-10T17:30,5.8659263,-0.035275545,0.009053454,-0.06167253,0.009333958,0.008009575,,0.5114282,5.455234,0.027029527,0.0,0.0,3.409521,25.571411,25586,5449.5,384.5,78.9,28.34,2.73,4.0,0.14,0.49,463.4,25.0,Boavista,Primeira Liga,1998-02-02,528.0
Aderllan Leandro de Jesus Santos,0.1037207841873169,0.0776729,0.74886537,0.20423602,0.0,0.0,0.06807867,0.06807867,1.2254161,1.2934947,1.838124,1.1573374,2.9954615,1.8141367,0.87759864,2.6917353,0.84375,0.06807867,0.81694406,0.34039333,0.34039333,0.475,3.880484,0.050314465408805034,6.2632375,0.7349397590361446,4.1527987,49.96974,0.236,0.016,0.748,1.9062027,0.32142857142857145,0.03571428571428571,0.6428571428571429,0.45454545454545453,0.832,0.18181818181818182,0.13615733,0.0,,0.0,5.5342355,0.0,0.50985193,0.5073234,0.47027636,0.4690276,0.015827803,0.0,7.4891586,7.452017,6.907837,6.889495,0.011629128,0.011571455,0.010726455,0.010697974,Centre Back,,7.352496,7.0801816,5.2420573,8.373676,0.40847203,2.04236,0.0,0.0,0.000725689404934688,1.7700454,0.81694406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10051993067590988,0.651685393258427,0.11866666666666667,24.2262109375,22.156691331129807,21.8132381439209,18.604244232177734,0.0,0.0,,0.0,0.0,0.056,0.088,0.0,0.20987041,13,101.69231,2.866112,0.0,0.0,0.0935007,0.042656634,0.95310134,0.06807867,0.13615733,0.5,0.0,,0.91457516,0.85288775,-0.1803146,-2.412973,35.537064,0.9808429,3.5479624,0.6666667,0.8850227,0.20423602,0.0,0.0,0.06807867,7.769719,4.3570347,0.06807867,13,33.091045,1.6338881,0.27231467,0.19512194,0.30769232,27.29175,35.477703,2023-12-10T20:00,14.688889,0.18748844,0.01635254,0.02286961,0.11851221,0.029754108,,0.0,10.688351,0.12874074,0.0,0.0,2.3146749,11.028745,27482,10000.3,433.8,150.4,30.32,4.0,0.08,0.0,0.01,584.2,34.0,Rio Ave,Primeira Liga,1989-04-09,1322.0
Viktor Gyökeres,0.11404200756188596,0.27803707,2.4380233,0.886554,0.14775899,0.0,0.7387949,0.7387949,9.087178,9.825973,0.59103596,0.14775899,0.7387949,0.8606307,0.22315744,1.083788,0.8,2.068626,1.1820719,0.14775899,2.8813004,0.5555555555555556,0.36939746,0.0,0.66491544,0.36,1.9947464,21.572813,0.07165109034267912,0.2585669781931464,0.6697819314641744,10.417009,0.07092198581560284,0.2624113475177305,0.6666666666666666,0.42424242424242425,0.7538940809968847,0.21212121212121213,0.5171565,0.81267446,0.5,0.0,0.9595153,0.886554,0.8749292,0.71546006,0.4837428,0.46526524,0.07225552,0.14775899,11.842652,9.684149,6.547727,6.297623,0.026375618,0.02156826,0.0145829115,0.014025887,Centre Forward,Right Centre Forward,0.9604335,0.36939746,5.9103594,14.332623,5.9103594,2.1425054,0.2,0.0,0.03590425531914894,2.8813004,3.3245773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21559633027522937,0.7021276595744681,0.29283489096573206,13.874072113512462,13.959522089682334,13.40709114074707,13.292673110961914,0.0,0.0,,0.0,0.0,0.12149533,0.19003116,0.0,0.28111774,12,101.51666,4.9055986,0.0,0.0,0.35029265,0.31462288,3.3245773,2.2902644,4.3588905,0.47457626,0.0,1.0,1.006159,0.99146587,-0.05176642,-0.4669806,27.926449,0.7169312,6.8265543,0.5,2.216385,0.14775899,0.0,0.0,0.0,19.468538,2.5857825,0.073879495,12,70.04099,12.263997,2.068626,0.8556701,0.93333334,67.50923,68.90758,2023-12-09T20:00,13.535555,0.24160571,-0.06291227,0.19607306,0.013723285,0.09472167,,1.6992284,4.43277,0.4870484,0.0,0.0,3.7678542,16.10573,29040,11049.2,640.6,403.8,32.24,8.0,19.08,0.57,1.86,1044.4,25.0,Sporting CP,Primeira Liga,1998-06-04,1218.0
Gonçalo Rosa Gonçalves Pereira Rodrigues,0.09381747245788574,0.087281086,0.9303287,0.37213147,0.0,0.09303287,1.7676245,0.5581972,1.1163944,1.6745915,1.395493,0.5581972,1.9536902,1.6844542,0.48391455,2.1683686,0.4838709677419355,0.46516436,1.395493,1.4885259,0.5581972,0.5490196078431373,2.6049204,0.021739130434782608,0.46516436,0.2857142857142857,0.18606573,31.910273,0.14898989898989898,0.14646464646464646,0.7045454545454546,8.372958,0.2,0.08888888888888889,0.7111111111111111,0.3,0.7878787878787878,0.0,0.0,0.09303287,0.09090909090909091,0.0,0.2910521,0.0,0.70421714,0.47570255,0.5375163,0.47214076,0.028186962,0.0,7.5695524,5.113274,5.777703,5.0749884,0.021751588,0.014693316,0.016602594,0.0145833,Left Defensive Midfielder,Right Defensive Midfielder,0.8372958,4.372545,9.954517,15.90862,1.1163944,2.4188547,0.05263157894736842,0.055603918,0.013215859030837005,5.4889393,2.0467231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10231023102310231,0.7746478873239436,0.17929292929292928,20.359657364662247,19.292804424579327,17.73773193359375,18.129417419433594,0.0,0.0,,0.0,0.0,0.07323232,0.12373737,0.0,0.42495367,11,87.94546,6.400662,0.0,0.74426293,0.17107198,-0.17107198,2.0467231,0.5581972,1.0233616,0.45454547,1.2094274,,0.94759965,1.0220821,-0.0132309,-2.6219263,28.375025,0.94426227,5.302414,0.41666666,3.535249,0.18606573,0.0,0.0,0.0,15.392681,3.0700846,0.18606573,11,47.29175,6.884433,2.3258216,0.43274853,0.65789473,47.10255,55.88001,2023-12-10T20:00,10.748889,0.12953998,0.06489747,-0.03939386,0.04319418,0.060842194,,0.09303287,6.7913995,0.06293212,0.0,0.0,4.0004134,18.513542,30082,10623.8,546.0,72.8,27.2,3.18,0.36,0.01,0.37,618.8,26.0,Rio Ave,Primeira Liga,1997-07-18,967.0
Felix Alexandre Andrade Sanches Correia,0.09494100014368693,0.15079235,1.5882742,1.3235619,0.26471236,0.0,1.3235619,1.3235619,1.9853427,3.3089044,1.1912056,0.66178095,1.8529867,1.0833641,0.5536708,1.6370351,0.6923076923076923,0.92649335,0.66178095,0.5294247,1.7206304,0.5217391304347826,1.5882742,0.029411764705882353,1.5882742,0.45454545454545453,0.66178095,25.809458,0.14925373134328357,0.09950248756218906,0.7512437810945274,8.735508,0.15151515151515152,0.13636363636363635,0.7121212121212122,0.5,0.7164179104477612,0.16666666666666666,0.26471236,0.5294247,0.3076923076923077,0.0,1.137572,0.39706856,0.48369026,0.48369026,0.42755917,0.42050076,0.11701268,0.26471236,3.654459,3.654459,3.230368,3.177039,0.016098939,0.016098939,0.014230696,0.013995766,Left Wing,Left Midfielder,1.8529867,2.7794797,8.470796,14.426825,3.573617,3.3089044,0.2,0.0,0.024096385542168676,3.7059734,2.6471238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02142857142857143,0.7027027027027027,0.18407960199004975,17.62148243159204,16.692935519748264,14.1279935836792,11.607303619384766,0.0,0.0,,0.0,0.0,0.11442786,0.22885571,0.0,0.43618,9,75.5537,6.286919,0.0,0.0,0.26780504,0.26161975,2.911836,1.7206304,2.6471238,0.35,0.0,,0.947306,0.8215819,-0.013715208,-3.4934883,30.17721,0.8596491,6.358637,0.42857143,3.3089044,0.26471236,0.0,0.0,0.0,11.75625,4.235398,0.26471236,7,51.274014,7.147234,2.6471238,0.49541286,0.8,46.7019,59.604626,2023-12-11T22:15,7.5553703,0.19529597,0.004977731,0.05560027,-0.014812498,0.14953047,,0.26471236,6.353097,0.25606933,0.0,0.0,3.3089044,16.147455,31026,7934.6,552.9,195.6,31.0,7.56,2.0,0.07,0.32,748.5,22.0,Gil Vicente,Primeira Liga,2001-01-22,680.0
Rafael Sebastián Mújica García,0.10245303880600702,0.33900398,3.308872,0.31513065,0.0,0.0,0.07878266,0.07878266,6.381396,6.4601784,0.6302613,0.236348,0.86660933,0.47020704,0.27750286,0.74770993,0.6666666666666666,0.6302613,1.9695666,0.31513065,1.654436,0.8,0.31513065,0.023255813953488372,0.5514786,0.24528301886792453,1.0241746,11.581052,0.0736196319018405,0.26380368098159507,0.6625766871165644,4.490612,0.05263157894736842,0.3333333333333333,0.6140350877192983,0.38095238095238093,0.754601226993865,0.09523809523809523,0.31513065,0.07878266,0.3333333333333333,0.0,0.67346436,0.15756533,0.5217092,0.5217092,0.34167287,0.34167287,0.014340892,0.0,6.622132,6.622132,4.336904,4.336904,0.022913951,0.022913951,0.015006589,0.015006589,Centre Forward,Left Centre Forward,0.709044,0.236348,7.8782663,16.071663,4.254264,1.890784,1.0,0.0,0.08158508158508158,0.78782666,1.7332187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.19642857142857142,0.68,0.3067484662576687,14.34816400258819,14.276464446773375,15.244519233703613,15.71377182006836,0.0,0.0,,0.0,0.0,0.030674847,0.08588957,0.0,0.121852964,13,87.87564,1.9065402,0.0,0.0,0.35334486,-0.038214236,3.6240027,0.945392,1.5756533,0.4,0.0,,0.99500287,1.0307817,-0.074601226,0.89635503,16.071663,0.6862745,5.38509,0.0,3.072524,0.07878266,0.0,0.07878266,0.0,15.074242,2.2846973,0.15756533,12,65.77715,12.290096,2.836176,0.7647059,0.9230769,63.153038,63.18395,2023-12-10T20:00,12.693148,-0.012004124,-0.040572118,-0.049418412,0.06064212,0.017344296,,0.39391333,3.4664373,0.24617496,0.0,0.0,2.2059145,18.671492,31238,9555.0,540.0,211.0,30.38,6.0,13.31,0.4,0.89,751.0,25.0,FC Arouca,Primeira Liga,1998-10-29,1142.0
Josué Humberto Gonçalves Leal Sá,0.032116394490003586,0.011909051,0.3708091,0.3708091,0.0,0.09270228,0.3708091,0.27810684,0.9270228,1.2051296,1.5759388,1.2051296,2.7810683,1.3862132,0.9603511,2.3465645,0.7083333333333334,0.3708091,1.2051296,0.64891595,0.09270228,0.574468085106383,2.5029614,0.04504504504504504,3.6153889,0.6,1.9467478,45.238712,0.25244618395303325,0.019569471624266144,0.7279843444227005,5.4694347,0.288135593220339,0.0,0.711864406779661,0.0,0.8708414872798435,0.0,0.0,0.18540455,0.6666666666666666,0.0,2.5567026,0.09270228,0.38830414,0.37027955,0.38830414,0.37027955,0.031137625,0.0,4.1887226,3.9942873,4.1887226,3.9942873,0.009607162,0.00916121,0.009607162,0.00916121,Right Centre Back,Left Centre Back,3.8934956,4.0789003,6.025648,7.601587,0.4635114,1.668641,0.5,0.0,0.0010718113612004287,4.357007,0.09270228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11483253588516747,0.68,0.09784735812133072,21.363648177592957,20.102749736657305,18.143991470336914,17.12314224243164,0.0,0.0,,0.0,0.0,0.08023483,0.10176125,0.0,0.2809406,11,88.25909,4.2086835,0.0,0.0,0.043046676,-0.043046676,0.7416182,0.27810684,0.64891595,0.5714286,0.09270228,,0.94097924,0.94373626,-0.19084148,-3.2196565,33.372818,0.98333335,5.573793,0.7058824,0.8343205,0.09270228,0.0,0.0,0.18540455,6.9207315,2.5956638,0.09270228,10,30.477196,1.2978319,0.27810684,0.17073171,0.33333334,26.929287,39.73892,2023-12-10T20:00,10.787221,-0.020087184,0.07399225,-0.018866396,-0.11181505,0.036602005,,0.0,8.621312,0.0,0.0,0.0,1.8540456,10.382655,31616,9419.5,455.4,118.8,29.38,3.27,0.0,0.0,0.03,574.1999999999999,31.0,Rio Ave,Primeira Liga,1992-06-17,971.0
